id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,0,0,0.586,0.211,-0.038,-0.545,20,2.10,0.755781,-0.136894,-1.954496,2.100000,-0.930712,-0.179186
1,4,-1,5.233,-3.342,-3.847,1.081,1,0.20,-0.046031,-0.187629,0.041305,0.197559,0.209075,1.330217
1,4,-1,5.233,-3.342,-3.847,1.081,2,0.30,-0.102836,-0.266732,0.061957,0.292506,0.211815,1.202817
1,4,-1,5.233,-3.342,-3.847,1.081,3,0.40,-0.177745,-0.328963,0.082609,0.382928,0.215731,1.075416
1,4,-1,5.233,-3.342,-3.847,1.081,4,0.50,-0.265920,-0.370303,0.103262,0.467441,0.220909,0.948016
1,4,-1,5.233,-3.342,-3.847,1.081,5,0.60,-0.361669,-0.388084,0.123914,0.544765,0.227464,0.820615
1,4,-1,5.233,-3.342,-3.847,1.081,6,0.80,-0.551065,-0.349970,0.165219,0.673386,0.245355,0.565814
1,4,-1,5.233,-3.342,-3.847,1.081,7,1.00,-0.697803,-0.224305,0.206524,0.761508,0.271204,0.311013
1,4,-1,5.233,-3.342,-3.847,1.081,8,3.10,-0.394936,-0.388510,0.640223,0.846641,0.756192,0.777195
1,4,-1,5.233,-3.342,-3.847,1.081,9,3.30,-0.580313,-0.334113,0.681528,0.955445,0.713310,0.522394
1,4,-1,5.233,-3.342,-3.847,1.081,10,3.50,-0.715599,-0.196195,0.722833,1.035887,0.697791,0.267594
1,4,-1,5.233,-3.342,-3.847,1.081,11,5.30,-0.152205,-0.311250,1.094575,1.148102,0.953378,1.115977
1,4,-1,5.233,-3.342,-3.847,1.081,12,5.50,-0.330734,-0.385081,1.135880,1.244145,0.912981,0.861176
1,4,-1,5.233,-3.342,-3.847,1.081,13,5.70,-0.522596,-0.362440,1.177185,1.337996,0.879812,0.606375
1,4,-1,5.233,-3.342,-3.847,1.081,14,5.90,-0.679034,-0.249079,1.218489,1.416984,0.859917,0.351574
1,4,-1,5.233,-3.342,-3.847,1.081,15,6.30,-0.745727,0.118836,1.301099,1.504357,0.864887,-0.158028
1,4,-1,5.233,-3.342,-3.847,1.081,16,7.70,-0.104334,-0.268330,1.590232,1.616083,0.984004,1.199958
1,4,-1,5.233,-3.342,-3.847,1.081,17,7.90,-0.268008,-0.370968,1.631537,1.694508,0.962838,0.945157
1,4,-1,5.233,-3.342,-3.847,1.081,18,8.20,-0.553032,-0.349005,1.693494,1.815370,0.932864,0.562956
1,4,-1,5.233,-3.342,-3.847,1.081,19,8.40,-0.699049,-0.222503,1.734799,1.883535,0.921033,0.308155
1,4,-1,5.233,-3.342,-3.847,1.081,20,10.20,-0.128185,-0.291526,2.106541,2.130477,0.988765,1.156538
2,3,-1,5.293,3.942,3.355,-1.097,1,0.20,0.047439,0.188060,-0.041451,0.198332,-0.209001,1.323698
2,3,-1,5.293,3.942,3.355,-1.097,2,0.30,0.105472,0.266773,-0.062177,0.293527,-0.211827,1.194294
2,3,-1,5.293,3.942,3.355,-1.097,3,0.40,0.181717,0.328012,-0.082903,0.384039,-0.215871,1.064890
2,3,-1,5.293,3.942,3.355,-1.097,4,0.50,0.271096,0.367698,-0.103629,0.468438,-0.221221,0.935487
2,3,-1,5.293,3.942,3.355,-1.097,5,0.60,0.367655,0.383188,-0.124354,0.545406,-0.228003,0.806083
2,3,-1,5.293,3.942,3.355,-1.097,6,0.80,0.556537,0.339133,-0.165806,0.672485,-0.246557,0.547275
2,3,-1,5.293,3.942,3.355,-1.097,7,1.00,0.698876,0.207388,-0.207257,0.757887,-0.273467,0.288468
2,3,-1,5.293,3.942,3.355,-1.097,8,3.10,0.438266,0.378674,-0.642497,0.865028,-0.742747,0.712581
2,3,-1,5.293,3.942,3.355,-1.097,9,3.30,0.615665,0.300271,-0.683948,0.967983,-0.706571,0.453774
2,3,-1,5.293,3.942,3.355,-1.097,10,3.50,0.731029,0.144360,-0.725400,1.039927,-0.697549,0.194966
2,3,-1,5.293,3.942,3.355,-1.097,11,5.20,0.137438,0.296462,-1.077737,1.126186,-0.956979,1.136695
2,3,-1,5.293,3.942,3.355,-1.097,12,5.40,0.313565,0.377681,-1.119188,1.222108,-0.915785,0.877888
2,3,-1,5.293,3.942,3.355,-1.097,13,5.60,0.506808,0.361111,-1.160639,1.316943,-0.881313,0.619080
2,3,-1,5.293,3.942,3.355,-1.097,14,5.90,0.720083,0.169263,-1.222816,1.429143,-0.855629,0.230869
2,3,-1,5.293,3.942,3.355,-1.097,15,6.40,0.630673,-0.278734,-1.326445,1.494957,-0.887280,-0.416150
2,3,-1,5.293,3.942,3.355,-1.097,16,7.60,0.117110,0.278387,-1.575153,1.603846,-0.982110,1.172597
2,3,-1,5.293,3.942,3.355,-1.097,17,7.80,0.286956,0.372032,-1.616605,1.683497,-0.960266,0.913790
