id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,1,0.819,-0.383,-0.601,0.378,1,0.20,-0.167577,-0.047045,0.092425,0.197073,0.468991,0.273690
0,3,1,0.819,-0.383,-0.601,0.378,2,0.30,-0.250002,-0.075015,0.138638,0.295548,0.469088,0.291508
0,3,1,0.819,-0.383,-0.601,0.378,3,0.40,-0.331378,-0.105903,0.184851,0.393950,0.469223,0.309326
0,3,1,0.819,-0.383,-0.601,0.378,4,0.50,-0.411602,-0.139672,0.231064,0.492255,0.469398,0.327144
0,3,1,0.819,-0.383,-0.601,0.378,5,0.60,-0.490573,-0.176277,0.277276,0.590438,0.469611,0.344962
0,3,1,0.819,-0.383,-0.601,0.378,6,0.70,-0.568188,-0.215673,0.323489,0.688475,0.469863,0.362779
0,3,1,0.819,-0.383,-0.601,0.378,7,0.80,-0.644351,-0.257808,0.369702,0.786341,0.470154,0.380597
0,3,1,0.819,-0.383,-0.601,0.378,8,0.90,-0.718964,-0.302631,0.415914,0.884014,0.470484,0.398415
0,3,1,0.819,-0.383,-0.601,0.378,9,1.00,-0.791933,-0.350084,0.462127,0.981468,0.470853,0.416233
0,3,1,0.819,-0.383,-0.601,0.378,10,1.10,-0.863165,-0.400106,0.508340,1.078679,0.471261,0.434051
0,3,1,0.819,-0.383,-0.601,0.378,11,1.20,-0.932570,-0.452634,0.554552,1.175624,0.471709,0.451869
0,3,1,0.819,-0.383,-0.601,0.378,20,2.20,-1.508006,-1.099620,1.016679,2.125296,0.478371,0.630048
1,4,1,1.328,-0.404,1.129,0.284,1,0.20,0.157886,0.087498,0.042737,0.185500,0.230388,0.506052
1,4,1,1.328,-0.404,1.129,0.284,2,0.30,0.232615,0.138182,0.064106,0.278053,0.230552,0.536022
1,4,1,1.328,-0.404,1.129,0.284,3,0.40,0.304174,0.193251,0.085474,0.370370,0.230781,0.565992
1,4,1,1.328,-0.404,1.129,0.284,4,0.50,0.372306,0.252508,0.106843,0.462371,0.231076,0.595963
1,4,1,1.328,-0.404,1.129,0.284,5,0.60,0.436766,0.315739,0.128211,0.553980,0.231437,0.625933
1,4,1,1.328,-0.404,1.129,0.284,6,0.70,0.497321,0.382719,0.149580,0.645118,0.231864,0.655903
1,4,1,1.328,-0.404,1.129,0.284,7,0.80,0.553756,0.453206,0.170948,0.735707,0.232359,0.685873
1,4,1,1.328,-0.404,1.129,0.284,12,1.40,0.795592,0.934840,0.299160,1.263483,0.236774,0.865695
1,4,1,1.328,-0.404,1.129,0.284,13,1.50,0.818416,1.022203,0.320528,1.348126,0.237758,0.895665
1,4,1,1.328,-0.404,1.129,0.284,14,1.60,0.835966,1.110777,0.341897,1.431628,0.238817,0.925636
1,4,1,1.328,-0.404,1.129,0.284,15,1.70,0.848179,1.200243,0.363265,1.513919,0.239950,0.955606
1,4,1,1.328,-0.404,1.129,0.284,16,1.80,0.855010,1.290280,0.384634,1.594932,0.241160,0.985576
1,4,1,1.328,-0.404,1.129,0.284,18,2.10,0.843067,1.560579,0.448740,1.829627,0.245263,1.075487
1,4,1,1.328,-0.404,1.129,0.284,19,2.20,0.828321,1.649662,0.470108,1.904863,0.246794,1.105458
1,4,1,1.328,-0.404,1.129,0.284,20,2.50,0.752532,1.909393,0.534214,2.120723,0.251902,1.195368
2,3,1,0.335,-0.293,-0.062,-0.052,1,0.20,-0.177757,0.022734,-0.031268,0.181912,-0.171886,-0.127200
2,3,1,0.335,-0.293,-0.062,-0.052,2,0.30,-0.266871,0.032100,-0.046902,0.272856,-0.171894,-0.119707
2,3,1,0.335,-0.293,-0.062,-0.052,3,0.40,-0.356116,0.040129,-0.062536,0.363785,-0.171905,-0.112213
2,3,1,0.335,-0.293,-0.062,-0.052,4,0.50,-0.445471,0.046821,-0.078170,0.454694,-0.171919,-0.104719
2,3,1,0.335,-0.293,-0.062,-0.052,5,0.60,-0.534916,0.052172,-0.093804,0.545579,-0.171936,-0.097225
