id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,0,0,0.734,0.144,0.635,0.339,20,2.20,0.432137,1.903260,1.015312,2.200000,0.461505,1.347531
1,3,-1,2.336,1.022,2.065,0.363,1,0.20,-0.146997,-0.130981,0.031069,0.199323,0.155873,0.727846
1,3,-1,2.336,1.022,2.065,0.363,2,0.30,-0.230799,-0.182948,0.046604,0.298178,0.156294,0.670257
1,3,-1,2.336,1.022,2.065,0.363,3,0.40,-0.320017,-0.224940,0.062138,0.396069,0.156887,0.612669
1,3,-1,2.336,1.022,2.065,0.363,4,0.50,-0.413471,-0.256400,0.077673,0.492679,0.157654,0.555080
1,3,-1,2.336,1.022,2.065,0.363,5,0.60,-0.509920,-0.276912,0.093207,0.587696,0.158597,0.497492
1,3,-1,2.336,1.022,2.065,0.363,6,0.70,-0.608088,-0.286204,0.108742,0.680815,0.159723,0.439903
1,3,-1,2.336,1.022,2.065,0.363,7,0.80,-0.706674,-0.284153,0.124276,0.771735,0.161035,0.382315
1,3,-1,2.336,1.022,2.065,0.363,8,0.90,-0.804370,-0.270786,0.139811,0.860165,0.162539,0.324726
1,3,-1,2.336,1.022,2.065,0.363,9,1.00,-0.899883,-0.246279,0.155345,0.945820,0.164244,0.267138
1,3,-1,2.336,1.022,2.065,0.363,10,1.10,-0.991947,-0.210959,0.170880,1.028427,0.166156,0.209549
1,3,-1,2.336,1.022,2.065,0.363,12,1.40,-1.235568,-0.045469,0.217483,1.255386,0.173240,0.036784
1,3,-1,2.336,1.022,2.065,0.363,13,1.50,-1.302330,0.027098,0.233018,1.323290,0.176090,-0.020805
1,3,-1,2.336,1.022,2.065,0.363,14,1.70,-1.408740,0.192752,0.264087,1.446182,0.182609,-0.135982
1,3,-1,2.336,1.022,2.065,0.363,15,1.80,-1.446978,0.283643,0.279621,1.500795,0.186315,-0.193570
1,3,-1,2.336,1.022,2.065,0.363,16,2.00,-1.490992,0.475547,0.310690,1.595534,0.194725,-0.308747
1,3,-1,2.336,1.022,2.065,0.363,17,2.30,-1.472601,0.769485,0.357294,1.699506,0.210234,-0.481513
1,3,-1,2.336,1.022,2.065,0.363,18,7.20,-1.427148,0.232885,1.118485,1.828112,0.611825,-0.161757
1,3,-1,2.336,1.022,2.065,0.363,19,7.30,-1.460651,0.325626,1.134019,1.877640,0.603960,-0.219345
1,3,-1,2.336,1.022,2.065,0.363,20,8.00,-1.384176,0.993335,1.242761,2.108818,0.589316,-0.622465
2,4,1,1.018,-0.263,0.837,-0.148,1,0.20,0.119984,0.123663,-0.029050,0.174736,-0.166252,0.800496
2,4,1,1.018,-0.263,0.837,-0.148,2,0.30,0.175794,0.189322,-0.043575,0.262002,-0.166317,0.822432
2,4,1,1.018,-0.263,0.837,-0.148,6,0.80,0.408895,0.550700,-0.116201,0.695678,-0.167032,0.932112
2,4,1,1.018,-0.263,0.837,-0.148,7,0.90,0.445697,0.628619,-0.130726,0.781599,-0.167254,0.954049
2,4,1,1.018,-0.263,0.837,-0.148,8,1.00,0.479047,0.708077,-0.145251,0.867154,-0.167503,0.975985
2,4,1,1.018,-0.263,0.837,-0.148,9,1.10,0.508880,0.788921,-0.159776,0.952304,-0.167778,0.997921
2,4,1,1.018,-0.263,0.837,-0.148,10,1.20,0.535138,0.870996,-0.174301,1.037009,-0.168081,1.019857
2,4,1,1.018,-0.263,0.837,-0.148,11,1.30,0.557772,0.954143,-0.188826,1.121229,-0.168410,1.041793
2,4,1,1.018,-0.263,0.837,-0.148,14,1.70,0.611292,1.294235,-0.246926,1.452478,-0.170004,1.129538
2,4,1,1.018,-0.263,0.837,-0.148,15,1.80,0.615289,1.380315,-0.261451,1.533690,-0.170472,1.151474
2,4,1,1.018,-0.263,0.837,-0.148,16,1.90,0.615508,1.466487,-0.275977,1.614186,-0.170969,1.173410
2,4,1,1.018,-0.263,0.837,-0.148,17,2.00,0.611947,1.552586,-0.290502,1.693929,-0.171496,1.195346
2,4,1,1.018,-0.263,0.837,-0.148,19,2.30,0.578691,1.808790,-0.334077,1.928266,-0.173252,1.261154
2,4,1,1.018,-0.263,0.837,-0.148,20,2.60,0.512099,2.058413,-0.377652,2.154514,-0.175284,1.326963
3,3,-1,0.640,-0.548,-0.176,-0.242,1,0.20,-0.111842,-0.141024,-0.075556,0.195206,-0.387061,0.900293
3,3,-1,0.640,-0.548,-0.176,-0.242,2,0.30,-0.170762,-0.209063,-0.113335,0.292765,-0.387118,0.885898
3,3,-1,0.640,-0.548,-0.176,-0.242,3,0.40,-0.231615,-0.275377,-0.151113,0.390274,-0.387198,0.871502
3,3,-1,0.640,-0.548,-0.176,-0.242,4,0.50,-0.294353,-0.339913,-0.188891,0.487713,-0.387300,0.857106
3,3,-1,0.640,-0.548,-0.176,-0.242,5,0.60,-0.358922,-0.402615,-0.226669,0.585067,-0.387425,0.842710
3,3,-1,0.640,-0.548,-0.176,-0.242,6,0.70,-0.425270,-0.463433,-0.264448,0.682317,-0.387573,0.828314
3,3,-1,0.640,-0.548,-0.176,-0.242,7,0.80,-0.493341,-0.522315,-0.302226,0.779447,-0.387744,0.813918
3,3,-1,0.640,-0.548,-0.176,-0.242,8,0.90,-0.563078,-0.579213,-0.340004,0.876441,-0.387938,0.799522
3,3,-1,0.640,-0.548,-0.176,-0.242,9,1.00,-0.634425,-0.634080,-0.377782,0.973280,-0.388154,0.785126
3,3,-1,0.640,-0.548,-0.176,-0.242,10,1.10,-0.707322,-0.686871,-0.415561,1.069947,-0.388394,0.770730
3,3,-1,0.640,-0.548,-0.176,-0.242,11,1.20,-0.781708,-0.737541,-0.453339,1.166427,-0.388656,0.756335
3,3,-1,0.640,-0.548,-0.176,-0.242,12,1.30,-0.857523,-0.786049,-0.491117,1.262701,-0.388942,0.741939
3,3,-1,0.640,-0.548,-0.176,-0.242,13,1.40,-0.934702,-0.832354,-0.528895,1.358753,-0.389251,0.727543
3,3,-1,0.640,-0.548,-0.176,-0.242,14,1.50,-1.013182,-0.876418,-0.566674,1.454567,-0.389582,0.713147
3,3,-1,0.640,-0.548,-0.176,-0.242,15,1.60,-1.092898,-0.918204,-0.604452,1.550125,-0.389938,0.698751
3,3,-1,0.640,-0.548,-0.176,-0.242,16,1.70,-1.173784,-0.957679,-0.642230,1.645411,-0.390316,0.684355
3,3,-1,0.640,-0.548,-0.176,-0.242,17,1.80,-1.255773,-0.994808,-0.680008,1.740408,-0.390718,0.669959
3,3,-1,0.640,-0.548,-0.176,-0.242,18,1.90,-1.338797,-1.029562,-0.717787,1.835100,-0.391143,0.655563
3,3,-1,0.640,-0.548,-0.176,-0.242,19,2.00,-1.422787,-1.061911,-0.755565,1.929471,-0.391592,0.641168
3,3,-1,0.640,-0.548,-0.176,-0.242,20,2.20,-1.593386,-1.119291,-0.831121,2.117181,-0.392560,0.612376
4,2,1,0.195,-0.116,-0.105,-0.051,1,0.20,-0.136704,-0.083619,-0.052282,0.168563,-0.310163,0.548962
4,2,1,0.195,-0.116,-0.105,-0.051,4,0.60,-0.406107,-0.257215,-0.156846,0.505651,-0.310186,0.564594
4,2,1,0.195,-0.116,-0.105,-0.051,5,0.70,-0.472599,-0.301924,-0.182987,0.589909,-0.310195,0.568502
4,2,1,0.195,-0.116,-0.105,-0.051,6,0.80,-0.538740,-0.347150,-0.209128,0.674158,-0.310206,0.572410
4,2,1,0.195,-0.116,-0.105,-0.051,7,0.90,-0.604526,-0.392893,-0.235269,0.758398,-0.310218,0.576318
4,2,1,0.195,-0.116,-0.105,-0.051,8,1.00,-0.669952,-0.439148,-0.261410,0.842628,-0.310232,0.580226
4,2,1,0.195,-0.116,-0.105,-0.051,9,1.10,-0.735014,-0.485913,-0.287551,0.926846,-0.310246,0.584134
4,2,1,0.195,-0.116,-0.105,-0.051,12,1.50,-0.991549,-0.678016,-0.392114,1.263578,-0.310321,0.599767
4,2,1,0.195,-0.116,-0.105,-0.051,13,1.60,-1.054735,-0.727287,-0.418255,1.347720,-0.310343,0.603675
4,2,1,0.195,-0.116,-0.105,-0.051,14,1.70,-1.117533,-0.777051,-0.444396,1.431844,-0.310366,0.607583
4,2,1,0.195,-0.116,-0.105,-0.051,15,1.80,-1.179941,-0.827304,-0.470537,1.515948,-0.310391,0.611491
4,2,1,0.195,-0.116,-0.105,-0.051,16,1.90,-1.241954,-0.878044,-0.496678,1.600031,-0.310418,0.615399
4,2,1,0.195,-0.116,-0.105,-0.051,17,2.00,-1.303569,-0.929266,-0.522819,1.684092,-0.310446,0.619307
4,2,1,0.195,-0.116,-0.105,-0.051,19,2.30,-1.485984,-1.085801,-0.601242,1.936131,-0.310538,0.631031
4,2,1,0.195,-0.116,-0.105,-0.051,20,2.50,-1.605533,-1.192515,-0.653524,2.104026,-0.310607,0.638847
5,4,-1,0.558,-0.223,-0.128,0.016,1,0.40,-0.084719,-0.163587,0.011757,0.184597,0.063688,1.092946
5,4,-1,0.558,-0.223,-0.128,0.016,2,0.60,-0.130203,-0.243693,0.017635,0.276858,0.063696,1.080096
5,4,-1,0.558,-0.223,-0.128,0.016,3,0.80,-0.177730,-0.322605,0.023513,0.369073,0.063709,1.067245
5,4,-1,0.558,-0.223,-0.128,0.016,4,1.00,-0.227270,-0.400269,0.029391,0.461227,0.063724,1.054395
5,4,-1,0.558,-0.223,-0.128,0.016,5,1.20,-0.278789,-0.476634,0.035270,0.553306,0.063744,1.041544
5,4,-1,0.558,-0.223,-0.128,0.016,6,1.40,-0.332254,-0.551650,0.041148,0.645293,0.063766,1.028693
5,4,-1,0.558,-0.223,-0.128,0.016,7,1.60,-0.387629,-0.625267,0.047026,0.737175,0.063793,1.015843
5,4,-1,0.558,-0.223,-0.128,0.016,8,1.80,-0.444877,-0.697437,0.052905,0.828935,0.063822,1.002992
5,4,-1,0.558,-0.223,-0.128,0.016,9,2.10,-0.534180,-0.802874,0.061722,0.966315,0.063874,0.983717
5,4,-1,0.558,-0.223,-0.128,0.016,10,2.30,-0.595944,-0.871219,0.067600,1.057706,0.063912,0.970866
5,4,-1,0.558,-0.223,-0.128,0.016,11,2.50,-0.659444,-0.937955,0.073479,1.148923,0.063954,0.958016
5,4,-1,0.558,-0.223,-0.128,0.016,12,2.70,-0.724638,-1.003036,0.079357,1.239951,0.064000,0.945165
5,4,-1,0.558,-0.223,-0.128,0.016,13,2.90,-0.791483,-1.066421,0.085235,1.330776,0.064049,0.932315
