id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,0,0,0.457,0.213,-0.322,0.245,20,2.30,1.070114,-1.619251,1.234051,2.300000,0.536544,-0.986818
1,0,0,0.616,0.197,-0.245,-0.530,20,2.30,0.736308,-0.914411,-1.977802,2.300000,-0.859914,-0.892877
2,3,-1,0.510,0.359,-0.065,0.328,1,0.20,0.140916,-0.025368,0.128565,0.192431,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,2,0.30,0.211374,-0.038052,0.192848,0.288647,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,3,0.40,0.281832,-0.050736,0.257130,0.384862,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,4,0.50,0.352289,-0.063420,0.321413,0.481078,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,5,0.60,0.422747,-0.076104,0.385695,0.577293,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,6,0.70,0.493205,-0.088788,0.449978,0.673509,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,7,0.80,0.563663,-0.101472,0.514260,0.769725,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,8,0.90,0.634121,-0.114156,0.578543,0.865940,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,9,1.00,0.704579,-0.126840,0.642825,0.962156,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,10,1.10,0.775037,-0.139524,0.707108,1.058371,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,11,1.20,0.845495,-0.152208,0.771390,1.154587,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,12,1.30,0.915952,-0.164892,0.835673,1.250803,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,13,1.40,0.986410,-0.177576,0.899955,1.347018,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,14,1.50,1.056868,-0.190260,0.964238,1.443234,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,15,1.60,1.127326,-0.202944,1.028520,1.539449,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,16,1.70,1.197784,-0.215628,1.092803,1.635665,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,17,1.80,1.268242,-0.228312,1.157085,1.731880,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,18,1.90,1.338700,-0.240996,1.221368,1.828096,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,19,2.00,1.409158,-0.253680,1.285650,1.924312,0.668109,-0.178114
2,3,-1,0.510,0.359,-0.065,0.328,20,2.30,1.620531,-0.291732,1.478498,2.212958,0.668109,-0.178114
3,2,1,0.431,0.412,0.036,0.063,1,0.20,0.191059,0.016501,0.029248,0.193988,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,2,0.30,0.286589,0.024751,0.043871,0.290982,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,3,0.40,0.382119,0.033002,0.058495,0.387976,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,4,0.50,0.477648,0.041252,0.073119,0.484970,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,5,0.60,0.573178,0.049503,0.087743,0.581964,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,6,0.70,0.668708,0.057753,0.102366,0.678958,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,7,0.80,0.764237,0.066004,0.116990,0.775952,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,8,0.90,0.859767,0.074254,0.131614,0.872946,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,9,1.00,0.955297,0.082505,0.146238,0.969940,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,10,1.10,1.050826,0.090755,0.160862,1.066934,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,11,1.20,1.146356,0.099006,0.175485,1.163928,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,12,1.30,1.241885,0.107256,0.190109,1.260922,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,13,1.40,1.337415,0.115507,0.204733,1.357916,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,14,1.50,1.432945,0.123757,0.219357,1.454910,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,15,1.60,1.528474,0.132008,0.233980,1.551904,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,16,1.70,1.624004,0.140258,0.248604,1.648898,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,17,1.80,1.719534,0.148509,0.263228,1.745892,0.150770,0.086152
3,2,1,0.431,0.412,0.036,0.063,20,2.30,2.197182,0.189761,0.336347,2.230862,0.150770,0.086152
4,3,1,1.924,-1.472,0.345,-1.183,1,0.20,-0.152953,0.035902,-0.122913,0.199477,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,2,0.30,-0.229429,0.053853,-0.184370,0.299216,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,3,0.40,-0.305906,0.071804,-0.245827,0.398955,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,4,0.50,-0.382382,0.089755,-0.307283,0.498694,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,5,0.60,-0.458859,0.107706,-0.368740,0.598432,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,6,0.70,-0.535335,0.125657,-0.430196,0.698171,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,15,1.50,-1.147147,0.269266,-0.921850,1.496081,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,16,1.60,-1.223624,0.287217,-0.983306,1.595820,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,17,1.70,-1.300100,0.305168,-1.044763,1.695558,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,18,1.80,-1.376577,0.323119,-1.106220,1.795297,-0.616176,-0.230553
4,3,1,1.924,-1.472,0.345,-1.183,19,1.90,-1.453053,0.341070,-1.167676,1.895036,-0.616176,-0.230553
