id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,1,0.793,0.309,0.480,0.533,1,0.20,0.131700,0.057903,0.134423,0.196894,0.682719,0.414222
0,3,1,0.793,0.309,0.480,0.533,2,0.30,0.196258,0.089649,0.201635,0.295315,0.682781,0.428488
0,3,1,0.793,0.309,0.480,0.533,3,0.40,0.259883,0.123223,0.268847,0.393703,0.682867,0.442753
0,3,1,0.793,0.309,0.480,0.533,4,0.50,0.322526,0.158599,0.336058,0.492048,0.682978,0.457018
0,3,1,0.793,0.309,0.480,0.533,5,0.60,0.384133,0.195747,0.403270,0.590341,0.683114,0.471283
0,3,1,0.793,0.309,0.480,0.533,6,0.70,0.444656,0.234638,0.470482,0.688569,0.683275,0.485549
0,3,1,0.793,0.309,0.480,0.533,7,0.80,0.504044,0.275239,0.537693,0.786722,0.683460,0.499814
0,3,1,0.793,0.309,0.480,0.533,8,0.90,0.562251,0.317518,0.604905,0.884790,0.683671,0.514079
0,3,1,0.793,0.309,0.480,0.533,9,1.00,0.619227,0.361440,0.672117,0.982763,0.683906,0.528344
0,3,1,0.793,0.309,0.480,0.533,10,1.10,0.674928,0.406969,0.739328,1.080629,0.684165,0.542610
0,3,1,0.793,0.309,0.480,0.533,20,2.20,1.191254,1.002417,1.478657,2.147173,0.688653,0.699527
1,3,-1,0.288,0.150,-0.116,-0.167,1,0.20,0.119026,-0.056410,-0.115589,0.175243,-0.659594,-0.442574
1,3,-1,0.288,0.150,-0.116,-0.167,2,0.30,0.178132,-0.085460,-0.173384,0.262862,-0.659601,-0.447323
1,3,-1,0.288,0.150,-0.116,-0.167,6,0.80,0.469376,-0.239058,-0.462357,0.700883,-0.659678,-0.471068
1,3,-1,0.288,0.150,-0.116,-0.167,7,0.90,0.526731,-0.271428,-0.520151,0.788464,-0.659702,-0.475817
1,3,-1,0.288,0.150,-0.116,-0.167,8,1.00,0.583777,-0.304340,-0.577946,0.876036,-0.659728,-0.480566
1,3,-1,0.288,0.150,-0.116,-0.167,9,1.10,0.640507,-0.337794,-0.635740,0.963597,-0.659758,-0.485315
1,3,-1,0.288,0.150,-0.116,-0.167,10,1.20,0.696916,-0.371784,-0.693535,1.051145,-0.659790,-0.490064
