id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,1,5.247,3.098,3.102,-2.878,1,0.20,0.125627,-0.108711,-0.109715,0.199092,-0.551076,-0.713339
0,3,1,5.247,3.098,3.102,-2.878,2,0.30,0.203093,-0.140057,-0.164572,0.296559,-0.554940,-0.603725
0,3,1,5.247,3.098,3.102,-2.878,3,0.40,0.285523,-0.153806,-0.219430,0.391572,-0.560381,-0.494111
0,3,1,5.247,3.098,3.102,-2.878,4,0.50,0.368970,-0.149299,-0.274287,0.483386,-0.567429,-0.384497
0,3,1,5.247,3.098,3.102,-2.878,5,0.60,0.449439,-0.126752,-0.329145,0.571312,-0.576121,-0.274883
0,3,1,5.247,3.098,3.102,-2.878,6,0.70,0.523078,-0.087244,-0.384002,0.654737,-0.586498,-0.165269
0,3,1,5.247,3.098,3.102,-2.878,8,1.00,0.670394,0.110647,-0.548574,0.873273,-0.628182,0.163573
0,3,1,5.247,3.098,3.102,-2.878,9,1.10,0.687117,0.192525,-0.603432,0.934519,-0.645714,0.273187
0,3,1,5.247,3.098,3.102,-2.878,10,1.30,0.666013,0.357313,-0.713147,1.039146,-0.686282,0.492416
0,3,1,5.247,3.098,3.102,-2.878,11,1.50,0.576946,0.497553,-0.822862,1.121395,-0.733784,0.711644
0,3,1,5.247,3.098,3.102,-2.878,12,1.80,0.355547,0.606390,-0.987434,1.212084,-0.814658,1.040486
0,3,1,5.247,3.098,3.102,-2.878,13,2.20,0.046732,0.507330,-1.206864,1.309995,-0.921273,1.478943
0,3,1,5.247,3.098,3.102,-2.878,14,2.50,-0.070047,0.290015,-1.371436,1.403514,-0.977144,-1.333808
0,3,1,5.247,3.098,3.102,-2.878,15,2.80,-0.029624,0.046645,-1.536008,1.537002,-0.999354,-1.004966
0,3,1,5.247,3.098,3.102,-2.878,16,2.90,0.017772,-0.022182,-1.590866,1.591120,-0.999840,-0.895351
0,3,1,5.247,3.098,3.102,-2.878,17,3.10,0.151135,-0.121251,-1.700581,1.711584,-0.993572,-0.676123
0,3,1,5.247,3.098,3.102,-2.878,19,3.40,0.396822,-0.143630,-1.865153,1.912300,-0.975345,-0.347281
0,3,1,5.247,3.098,3.102,-2.878,20,3.70,0.604941,-0.011156,-2.029725,2.117986,-0.958328,-0.018439
1,3,-1,5.305,4.363,0.789,2.910,1,0.20,-0.032104,0.162988,0.109704,0.199075,0.551069,-1.376315
1,3,-1,5.305,4.363,0.789,2.910,2,0.30,-0.020605,0.245766,0.164556,0.296486,0.555021,-1.487153
1,3,-1,5.305,4.363,0.789,2.910,3,0.40,0.008813,0.323990,0.219408,0.391391,0.560585,1.543601
1,3,-1,5.305,4.363,0.789,2.910,4,0.50,0.054710,0.393832,0.274260,0.483027,0.567794,1.432762
1,3,-1,5.305,4.363,0.789,2.910,5,0.60,0.114840,0.451873,0.329112,0.570695,0.576687,1.321924
1,3,-1,5.305,4.363,0.789,2.910,6,0.70,0.186259,0.495274,0.383964,0.653772,0.587306,1.211086
1,3,-1,5.305,4.363,0.789,2.910,8,1.00,0.431588,0.520559,0.548520,0.870703,0.629974,0.878571
1,3,-1,5.305,4.363,0.789,2.910,9,1.10,0.510358,0.492637,0.603372,0.931243,0.647921,0.767732
1,3,-1,5.305,4.363,0.789,2.910,10,1.30,0.640239,0.389067,0.713076,1.034290,0.689435,0.546055
1,3,-1,5.305,4.363,0.789,2.910,11,1.50,0.713134,0.239796,0.822780,1.114912,0.737977,0.324379
1,3,-1,5.305,4.363,0.789,2.910,12,1.90,0.645331,-0.077142,1.042188,1.228234,0.848525,-0.118975
1,3,-1,5.305,4.363,0.789,2.910,13,2.30,0.356857,-0.224890,1.261596,1.330243,0.948395,-0.562328
1,3,-1,5.305,4.363,0.789,2.910,14,2.50,0.193780,-0.193241,1.371300,1.398340,0.980662,-0.784005
1,3,-1,5.305,4.363,0.789,2.910,15,2.80,0.012635,-0.025873,1.535855,1.536125,0.999824,-1.116520
1,3,-1,5.305,4.363,0.789,2.910,16,2.90,-0.018485,0.051690,1.590707,1.591654,0.999405,-1.227358
1,3,-1,5.305,4.363,0.789,2.910,17,3.10,-0.026628,0.217610,1.700411,1.714486,0.991791,-1.449035
1,3,-1,5.305,4.363,0.789,2.910,18,3.20,-0.003253,0.297847,1.755263,1.780358,0.985905,-1.559874
1,3,-1,5.305,4.363,0.789,2.910,19,3.40,0.092725,0.433434,1.864967,1.916916,0.972900,1.360042
1,3,-1,5.305,4.363,0.789,2.910,20,3.70,0.319825,0.529615,2.029523,2.121732,0.956541,1.027527
