id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,-1,4.343,-1.168,2.251,3.523,1,0.20,0.022026,-0.114461,0.162228,0.199761,0.812112,-1.380690
0,3,-1,4.343,-1.168,2.251,3.523,2,0.30,0.022019,-0.172858,0.243342,0.299299,0.813038,-1.444096
0,3,-1,4.343,-1.168,2.251,3.523,3,0.40,0.014627,-0.230786,0.324456,0.398432,0.814332,-1.507501
0,3,-1,4.343,-1.168,2.251,3.523,4,0.50,-0.000032,-0.287314,0.405570,0.497027,0.815991,1.570686
0,3,-1,4.343,-1.168,2.251,3.523,5,0.60,-0.021722,-0.341534,0.486684,0.594961,0.818009,1.507280
0,3,-1,4.343,-1.168,2.251,3.523,6,0.70,-0.050096,-0.392576,0.567797,0.692112,0.820384,1.443874
0,3,-1,4.343,-1.168,2.251,3.523,7,0.80,-0.084697,-0.439619,0.648911,0.788368,0.823107,1.380469
0,3,-1,4.343,-1.168,2.251,3.523,8,0.90,-0.124970,-0.481908,0.730025,0.883623,0.826173,1.317063
0,3,-1,4.343,-1.168,2.251,3.523,9,1.00,-0.170268,-0.518765,0.811139,0.977780,0.829572,1.253657
0,3,-1,4.343,-1.168,2.251,3.523,10,1.10,-0.219863,-0.549596,0.892253,1.070753,0.833295,1.190252
0,3,-1,4.343,-1.168,2.251,3.523,11,1.20,-0.272959,-0.573908,0.973367,1.162463,0.837332,1.126846
0,3,-1,4.343,-1.168,2.251,3.523,12,1.30,-0.328704,-0.591309,1.054481,1.252846,0.841669,1.063440
0,3,-1,4.343,-1.168,2.251,3.523,13,1.40,-0.386202,-0.601520,1.135595,1.341847,0.846292,1.000035
0,3,-1,4.343,-1.168,2.251,3.523,14,1.50,-0.444530,-0.604377,1.216709,1.429426,0.851187,0.936629
0,3,-1,4.343,-1.168,2.251,3.523,15,1.60,-0.502751,-0.599835,1.297823,1.515554,0.856335,0.873223
0,3,-1,4.343,-1.168,2.251,3.523,16,1.70,-0.559929,-0.587966,1.378937,1.600216,0.861719,0.809818
0,3,-1,4.343,-1.168,2.251,3.523,17,1.80,-0.615148,-0.568961,1.460051,1.683411,0.867317,0.746412
0,3,-1,4.343,-1.168,2.251,3.523,19,2.10,-0.760416,-0.472721,1.703392,1.924381,0.885164,0.556195
0,3,-1,4.343,-1.168,2.251,3.523,20,2.40,-0.859563,-0.329421,1.946734,2.153402,0.904027,0.365978
1,0,0,0.840,0.137,-0.496,0.664,20,2.10,0.341833,-1.240395,1.659690,2.100000,0.790329,-1.301887
2,0,0,5.222,-1.055,2.851,-4.246,20,2.10,-0.424278,1.146568,-1.707446,2.100000,-0.813069,-1.216380
3,0,0,0.104,-0.044,-0.018,0.092,20,2.20,-0.928537,-0.375231,1.958832,2.200000,0.890378,0.384044
4,0,0,0.072,-0.034,-0.003,0.063,20,2.10,-1.003194,-0.081655,1.843077,2.100000,0.877656,0.081216
5,0,0,0.028,-0.017,0.006,0.021,20,2.10,-1.316007,0.476485,1.565595,2.100000,0.745521,-0.347386
6,3,-1,0.140,-0.012,0.001,0.015,0,0.80,-0.067833,0.001892,0.086650,0.110060,0.787301,-0.027883
6,3,-1,0.140,-0.012,0.001,0.015,1,1.20,-0.101746,0.002959,0.129975,0.165090,0.787301,-0.029073
6,3,-1,0.140,-0.012,0.001,0.015,2,1.90,-0.161087,0.005021,0.205794,0.261392,0.787302,-0.031157
6,3,-1,0.140,-0.012,0.001,0.015,3,2.60,-0.220419,0.007329,0.281613,0.357693,0.787304,-0.033240
6,3,-1,0.140,-0.012,0.001,0.015,4,3.30,-0.279741,0.009885,0.357432,0.453994,0.787305,-0.035323
6,3,-1,0.140,-0.012,0.001,0.015,5,4.00,-0.339052,0.012689,0.433251,0.550294,0.787308,-0.037406
6,3,-1,0.140,-0.012,0.001,0.015,6,4.70,-0.398351,0.015739,0.509070,0.646594,0.787310,-0.039489
6,3,-1,0.140,-0.012,0.001,0.015,7,5.40,-0.457636,0.019036,0.584889,0.742892,0.787313,-0.041572
