id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,1,0.618,0.164,0.569,-0.109,1,0.20,0.052962,0.184169,-0.035383,0.194872,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,2,0.30,0.079443,0.276253,-0.053075,0.292308,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,3,0.40,0.105924,0.368338,-0.070767,0.389744,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,4,0.50,0.132405,0.460422,-0.088459,0.487180,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,5,0.60,0.158886,0.552507,-0.106150,0.584616,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,6,0.70,0.185367,0.644591,-0.123842,0.682053,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,7,0.80,0.211848,0.736676,-0.141534,0.779489,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,8,0.90,0.238329,0.828760,-0.159226,0.876925,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,9,1.00,0.264810,0.920845,-0.176917,0.974361,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,10,1.10,0.291291,1.012929,-0.194609,1.071797,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,11,1.20,0.317772,1.105014,-0.212301,1.169233,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,12,1.30,0.344253,1.197098,-0.229993,1.266669,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,13,1.40,0.370733,1.289183,-0.247684,1.364105,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,14,1.50,0.397214,1.381267,-0.265376,1.461541,-0.181573,1.290780
0,3,1,0.618,0.164,0.569,-0.109,20,2.30,0.609062,2.117943,-0.406910,2.241030,-0.181573,1.290780
1,0,0,0.954,0.413,-0.701,0.496,20,2.20,0.954057,-1.617859,1.145560,2.200000,0.520709,-1.037982
2,5,1,1.511,-0.768,-0.900,-0.037,2,0.40,-0.203380,-0.238437,-0.009929,0.313551,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,3,0.50,-0.254225,-0.298046,-0.012412,0.391939,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,4,0.60,-0.305070,-0.357656,-0.014894,0.470326,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,5,0.70,-0.355915,-0.417265,-0.017376,0.548714,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,7,1.00,-0.508449,-0.596093,-0.024823,0.783877,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,8,1.10,-0.559294,-0.655702,-0.027306,0.862265,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,9,1.20,-0.610139,-0.715311,-0.029788,0.940653,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,10,1.30,-0.660984,-0.774920,-0.032270,1.019040,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,11,1.50,-0.762674,-0.894139,-0.037235,1.175816,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,12,1.60,-0.813519,-0.953748,-0.039717,1.254203,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,13,1.70,-0.864364,-1.013357,-0.042200,1.332591,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,14,1.80,-0.915209,-1.072967,-0.044682,1.410979,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,16,2.10,-1.067744,-1.251794,-0.052129,1.646142,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,17,2.20,-1.118589,-1.311404,-0.054611,1.724530,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,18,2.30,-1.169434,-1.371013,-0.057094,1.802917,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,19,2.40,-1.220279,-1.430622,-0.059576,1.881305,-0.031667,0.864580
2,5,1,1.511,-0.768,-0.900,-0.037,20,2.80,-1.423658,-1.669059,-0.069506,2.194856,-0.031667,0.864580
3,3,-1,0.625,-0.225,0.486,-0.291,1,0.20,-0.071973,0.155397,-0.093245,0.194995,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,2,0.30,-0.107959,0.233096,-0.139867,0.292492,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,3,0.40,-0.143946,0.310795,-0.186490,0.389990,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,4,0.50,-0.179932,0.388493,-0.233112,0.487487,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,5,0.60,-0.215919,0.466192,-0.279734,0.584985,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,6,0.70,-0.251905,0.543891,-0.326357,0.682482,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,7,0.80,-0.287891,0.621589,-0.372979,0.779980,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,8,0.90,-0.323878,0.699288,-0.419602,0.877477,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,9,1.00,-0.359864,0.776987,-0.466224,0.974975,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,10,1.10,-0.395851,0.854685,-0.512846,1.072472,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,11,1.20,-0.431837,0.932384,-0.559469,1.169970,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,12,1.30,-0.467823,1.010083,-0.606091,1.267467,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,13,1.40,-0.503810,1.087781,-0.652714,1.364964,-0.478191,-1.137058
3,3,-1,0.625,-0.225,0.486,-0.291,20,2.30,-0.827688,1.787070,-1.072315,2.242442,-0.478191,-1.137058
4,3,-1,0.715,0.050,-0.380,-0.587,1,0.20,0.013880,-0.106395,-0.164239,0.196181,-0.837179,-1.441071
4,3,-1,0.715,0.050,-0.380,-0.587,2,0.30,0.020820,-0.159593,-0.246358,0.294271,-0.837179,-1.441071
4,3,-1,0.715,0.050,-0.380,-0.587,3,0.40,0.027760,-0.212791,-0.328477,0.392362,-0.837179,-1.441071
