id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,-1,2.159,1.085,1.482,1.127,1,0.20,-0.169762,0.007648,0.104381,0.199432,0.523392,-0.045023
0,3,-1,2.159,1.085,1.482,1.127,2,0.30,-0.253403,0.023106,0.156572,0.298767,0.524060,-0.090933
0,3,-1,2.159,1.085,1.482,1.127,3,0.40,-0.335274,0.046168,0.208763,0.397645,0.524997,-0.136842
0,3,-1,2.159,1.085,1.482,1.127,4,0.50,-0.414685,0.076640,0.260953,0.495917,0.526203,-0.182752
0,3,-1,2.159,1.085,1.482,1.127,5,0.60,-0.490968,0.114264,0.313144,0.593435,0.527680,-0.228662
0,3,-1,2.159,1.085,1.482,1.127,6,0.70,-0.563480,0.158724,0.365335,0.690053,0.529430,-0.274571
0,3,-1,2.159,1.085,1.482,1.127,7,0.80,-0.631610,0.209646,0.417525,0.785627,0.531455,-0.320481
0,3,-1,2.159,1.085,1.482,1.127,8,0.90,-0.694784,0.266600,0.469716,0.880019,0.533757,-0.366391
0,3,-1,2.159,1.085,1.482,1.127,9,1.00,-0.752469,0.329106,0.521907,0.973092,0.536339,-0.412300
0,3,-1,2.159,1.085,1.482,1.127,10,1.10,-0.804181,0.396639,0.574097,1.064714,0.539203,-0.458210
0,3,-1,2.159,1.085,1.482,1.127,11,1.20,-0.849482,0.468628,0.626288,1.154759,0.542354,-0.504119
0,3,-1,2.159,1.085,1.482,1.127,12,1.30,-0.887992,0.544468,0.678479,1.243104,0.545794,-0.550029
0,3,-1,2.159,1.085,1.482,1.127,13,1.40,-0.919386,0.623519,0.730669,1.329633,0.549527,-0.595939
0,3,-1,2.159,1.085,1.482,1.127,14,1.50,-0.943399,0.705116,0.782860,1.414235,0.553557,-0.641848
0,3,-1,2.159,1.085,1.482,1.127,15,1.60,-0.959830,0.788571,0.835051,1.496806,0.557888,-0.687758
0,3,-1,2.159,1.085,1.482,1.127,17,1.90,-0.962566,1.043011,0.991623,1.731393,0.572731,-0.825487
0,3,-1,2.159,1.085,1.482,1.127,18,2.00,-0.947935,1.126800,1.043813,1.804939,0.578310,-0.871397
0,3,-1,2.159,1.085,1.482,1.127,19,2.10,-0.925682,1.208894,1.096004,1.876043,0.584211,-0.917306
0,3,-1,2.159,1.085,1.482,1.127,20,2.50,-0.765136,1.506829,1.304766,2.135037,0.611121,-1.100945
1,1,-1,1.561,-0.761,0.818,1.091,1,0.20,-0.135585,-0.045485,0.139757,0.199960,0.698925,0.323673
1,1,-1,1.561,-0.761,0.818,1.091,2,0.30,-0.205069,-0.062481,0.209636,0.299840,0.699157,0.295749
1,1,-1,1.561,-0.761,0.818,1.091,3,0.40,-0.275394,-0.075573,0.279514,0.399601,0.699482,0.267826
1,1,-1,1.561,-0.761,0.818,1.091,4,0.50,-0.346340,-0.084719,0.349393,0.499203,0.699900,0.239902
1,1,-1,1.561,-0.761,0.818,1.091,5,0.60,-0.417686,-0.089891,0.419271,0.598607,0.700411,0.211979
