id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,3,-1,0.694,0.072,0.637,-0.226,1,0.20,-0.095769,0.157999,-0.065205,0.195926,-0.332806,-1.025874
0,3,-1,0.694,0.072,0.637,-0.226,2,0.30,-0.139806,0.239219,-0.097808,0.293834,-0.332869,-1.041907
0,3,-1,0.694,0.072,0.637,-0.226,3,0.40,-0.181216,0.321810,-0.130411,0.391674,-0.332958,-1.057939
0,3,-1,0.694,0.072,0.637,-0.226,4,0.50,-0.219958,0.405686,-0.163014,0.489424,-0.333072,-1.073971
0,3,-1,0.694,0.072,0.637,-0.226,5,0.60,-0.255990,0.490761,-0.195616,0.587063,-0.333212,-1.090004
0,3,-1,0.694,0.072,0.637,-0.226,6,0.70,-0.289276,0.576947,-0.228219,0.684567,-0.333377,-1.106036
0,3,-1,0.694,0.072,0.637,-0.226,7,0.80,-0.319782,0.664156,-0.260822,0.781916,-0.333567,-1.122069
0,3,-1,0.694,0.072,0.637,-0.226,8,0.90,-0.347477,0.752298,-0.293424,0.879085,-0.333784,-1.138101
0,3,-1,0.694,0.072,0.637,-0.226,9,1.00,-0.372331,0.841283,-0.326027,0.976054,-0.334026,-1.154134
0,3,-1,0.694,0.072,0.637,-0.226,10,1.10,-0.394320,0.931019,-0.358630,1.072800,-0.334293,-1.170166
0,3,-1,0.694,0.072,0.637,-0.226,11,1.20,-0.413421,1.021414,-0.391232,1.169301,-0.334586,-1.186198
0,3,-1,0.694,0.072,0.637,-0.226,12,1.30,-0.429614,1.112374,-0.423835,1.265536,-0.334906,-1.202231
0,3,-1,0.694,0.072,0.637,-0.226,13,1.40,-0.442883,1.203807,-0.456438,1.361482,-0.335251,-1.218263
0,3,-1,0.694,0.072,0.637,-0.226,14,1.50,-0.453213,1.295619,-0.489041,1.457117,-0.335622,-1.234296
0,3,-1,0.694,0.072,0.637,-0.226,15,1.60,-0.460595,1.387714,-0.521643,1.552421,-0.336019,-1.250328
0,3,-1,0.694,0.072,0.637,-0.226,16,1.70,-0.465020,1.479999,-0.554246,1.647370,-0.336443,-1.266361
0,3,-1,0.694,0.072,0.637,-0.226,17,1.80,-0.466485,1.572378,-0.586849,1.741945,-0.336893,-1.282393
0,3,-1,0.694,0.072,0.637,-0.226,18,1.90,-0.464987,1.664756,-0.619451,1.836123,-0.337369,-1.298425
0,3,-1,0.694,0.072,0.637,-0.226,19,2.00,-0.460528,1.757039,-0.652054,1.929883,-0.337872,-1.314458
0,3,-1,0.694,0.072,0.637,-0.226,20,2.20,-0.442750,1.940940,-0.717260,2.116066,-0.338959,-1.346523
1,3,-1,0.658,0.102,0.374,0.514,1,0.20,-0.015265,0.116746,0.156054,0.195488,0.798280,-1.440783
1,3,-1,0.658,0.102,0.374,0.514,2,0.30,-0.021197,0.175319,0.234082,0.293224,0.798303,-1.450472
1,3,-1,0.658,0.102,0.374,0.514,3,0.40,-0.025994,0.233996,0.312109,0.390950,0.798335,-1.460162
1,3,-1,0.658,0.102,0.374,0.514,4,0.50,-0.029653,0.292755,0.390136,0.488662,0.798376,-1.469852
1,3,-1,0.658,0.102,0.374,0.514,5,0.60,-0.032172,0.351574,0.468163,0.586358,0.798425,-1.479542
1,3,-1,0.658,0.102,0.374,0.514,6,0.70,-0.033551,0.410430,0.546191,0.684034,0.798484,-1.489232
1,3,-1,0.658,0.102,0.374,0.514,7,0.80,-0.033789,0.469302,0.624218,0.781687,0.798552,-1.498922
1,3,-1,0.658,0.102,0.374,0.514,8,0.90,-0.032886,0.528168,0.702245,0.879313,0.798629,-1.508612
1,3,-1,0.658,0.102,0.374,0.514,9,1.00,-0.030843,0.587005,0.780272,0.976909,0.798715,-1.518301
1,3,-1,0.658,0.102,0.374,0.514,10,1.10,-0.027660,0.645792,0.858299,1.074472,0.798810,-1.527991
1,3,-1,0.658,0.102,0.374,0.514,11,1.20,-0.023338,0.704506,0.936327,1.171999,0.798914,-1.537681
1,3,-1,0.658,0.102,0.374,0.514,12,1.30,-0.017880,0.763125,1.014354,1.269485,0.799028,-1.547371
1,3,-1,0.658,0.102,0.374,0.514,20,2.20,0.081934,1.282817,1.716599,2.144538,0.800451,1.507013
2,3,1,0.746,0.655,-0.320,0.074,1,0.20,0.070646,-0.182242,0.019849,0.196462,0.101035,-1.200982
2,3,1,0.746,0.655,-0.320,0.074,2,0.30,0.110901,-0.271312,0.029774,0.294612,0.101062,-1.182762
2,3,1,0.746,0.655,-0.320,0.074,3,0.40,0.154375,-0.358857,0.039699,0.392665,0.101101,-1.164542
2,3,1,0.746,0.655,-0.320,0.074,4,0.50,0.201009,-0.444759,0.049624,0.490589,0.101151,-1.146322
2,3,1,0.746,0.655,-0.320,0.074,5,0.60,0.250742,-0.528906,0.059548,0.588352,0.101212,-1.128102
2,3,1,0.746,0.655,-0.320,0.074,6,0.70,0.303507,-0.611185,0.069473,0.685922,0.101284,-1.109882
2,3,1,0.746,0.655,-0.320,0.074,7,0.80,0.359234,-0.691486,0.079398,0.783267,0.101368,-1.091662
2,3,1,0.746,0.655,-0.320,0.074,8,0.90,0.417851,-0.769705,0.089323,0.880354,0.101462,-1.073443
2,3,1,0.746,0.655,-0.320,0.074,9,1.00,0.479278,-0.845735,0.099247,0.977152,0.101568,-1.055223
2,3,1,0.746,0.655,-0.320,0.074,10,1.10,0.543434,-0.919478,0.109172,1.073629,0.101685,-1.037003
2,3,1,0.746,0.655,-0.320,0.074,11,1.20,0.610234,-0.990834,0.119097,1.169753,0.101814,-1.018783
2,3,1,0.746,0.655,-0.320,0.074,12,1.30,0.679589,-1.059709,0.129021,1.265493,0.101953,-1.000563
2,3,1,0.746,0.655,-0.320,0.074,13,1.40,0.751408,-1.126012,0.138946,1.360817,0.102105,-0.982343
2,3,1,0.746,0.655,-0.320,0.074,14,1.50,0.825594,-1.189655,0.148871,1.455694,0.102268,-0.964123
2,3,1,0.746,0.655,-0.320,0.074,15,1.60,0.902050,-1.250552,0.158796,1.550093,0.102443,-0.945904
2,3,1,0.746,0.655,-0.320,0.074,16,1.70,0.980673,-1.308623,0.168720,1.643983,0.102629,-0.927684
2,3,1,0.746,0.655,-0.320,0.074,17,1.80,1.061360,-1.363792,0.178645,1.737334,0.102827,-0.909464
