id,pid,charge,e,px,py,pz,radius,time,x,y,z,r,pt,pp
0,0,0,1.562,1.382,-0.028,0.728,20,2.10,1.857965,-0.037106,0.978053,2.100000,0.465740,-0.019968
1,3,1,0.569,-0.548,-0.039,0.048,1,0.20,-0.170208,0.091390,0.016741,0.193915,0.086329,-0.492755
1,3,1,0.569,-0.548,-0.039,0.048,2,0.30,-0.257130,0.133545,0.025111,0.290828,0.086342,-0.479020
1,3,1,0.569,-0.548,-0.039,0.048,3,0.40,-0.345178,0.173296,0.033481,0.387686,0.086361,-0.465286
1,3,1,0.569,-0.548,-0.039,0.048,4,0.50,-0.434284,0.210615,0.041851,0.484471,0.086386,-0.451552
1,3,1,0.569,-0.548,-0.039,0.048,5,0.60,-0.524381,0.245471,0.050222,0.581166,0.086415,-0.437817
1,3,1,0.569,-0.548,-0.039,0.048,6,0.70,-0.615401,0.277841,0.058592,0.677751,0.086450,-0.424083
1,3,1,0.569,-0.548,-0.039,0.048,7,0.80,-0.707276,0.307698,0.066962,0.774210,0.086491,-0.410349
1,3,1,0.569,-0.548,-0.039,0.048,8,0.90,-0.799937,0.335020,0.075332,0.870524,0.086537,-0.396614
1,3,1,0.569,-0.548,-0.039,0.048,9,1.00,-0.893313,0.359787,0.083703,0.966675,0.086588,-0.382880
1,3,1,0.569,-0.548,-0.039,0.048,10,1.10,-0.987334,0.381980,0.092073,1.062645,0.086645,-0.369146
1,3,1,0.569,-0.548,-0.039,0.048,11,1.20,-1.081929,0.401583,0.100443,1.158416,0.086707,-0.355411
1,3,1,0.569,-0.548,-0.039,0.048,12,1.30,-1.177027,0.418580,0.108813,1.253971,0.086775,-0.341677
1,3,1,0.569,-0.548,-0.039,0.048,13,1.40,-1.272556,0.432959,0.117184,1.349290,0.086848,-0.327943
1,3,1,0.569,-0.548,-0.039,0.048,14,1.50,-1.368444,0.444709,0.125554,1.444357,0.086927,-0.314208
1,3,1,0.569,-0.548,-0.039,0.048,15,1.60,-1.464618,0.453820,0.133924,1.539154,0.087012,-0.300474
1,3,1,0.569,-0.548,-0.039,0.048,16,1.70,-1.561006,0.460287,0.142294,1.633662,0.087101,-0.286740
1,3,1,0.569,-0.548,-0.039,0.048,17,1.80,-1.657535,0.464104,0.150665,1.727865,0.087197,-0.273005
1,3,1,0.569,-0.548,-0.039,0.048,18,1.90,-1.754133,0.465268,0.159035,1.821744,0.087298,-0.259271
1,3,1,0.569,-0.548,-0.039,0.048,19,2.00,-1.850727,0.463779,0.167405,1.915282,0.087405,-0.245537
1,3,1,0.569,-0.548,-0.039,0.048,20,2.20,-2.043609,0.452847,0.184146,2.101265,0.087636,-0.218068
2,4,-1,1.325,-0.455,-1.124,-0.198,1,0.20,0.157890,-0.092522,-0.029934,0.185434,-0.161429,-0.530052
2,4,-1,1.325,-0.455,-1.124,-0.198,2,0.30,0.232341,-0.145787,-0.044902,0.277943,-0.161549,-0.560373
2,4,-1,1.325,-0.455,-1.124,-0.198,3,0.40,0.303427,-0.203466,-0.059869,0.370204,-0.161718,-0.590694
2,4,-1,1.325,-0.455,-1.124,-0.198,4,0.50,0.370886,-0.265348,-0.074836,0.462133,-0.161936,-0.621015
2,4,-1,1.325,-0.455,-1.124,-0.198,5,0.60,0.434471,-0.331204,-0.089803,0.553648,-0.162202,-0.651337
2,4,-1,1.325,-0.455,-1.124,-0.198,6,0.70,0.493948,-0.400793,-0.104770,0.644668,-0.162518,-0.681658
2,4,-1,1.325,-0.455,-1.124,-0.198,7,0.80,0.549098,-0.473859,-0.119737,0.735111,-0.162883,-0.711979
2,4,-1,1.325,-0.455,-1.124,-0.198,11,1.30,0.753448,-0.881545,-0.194573,1.175867,-0.165472,-0.863586
2,4,-1,1.325,-0.455,-1.124,-0.198,12,1.40,0.778985,-0.969454,-0.209541,1.261176,-0.166147,-0.893907
2,4,-1,1.325,-0.455,-1.124,-0.198,13,1.50,0.799147,-1.058749,-0.224508,1.345358,-0.166876,-0.924228
2,4,-1,1.325,-0.455,-1.124,-0.198,14,1.60,0.813860,-1.149101,-0.239475,1.428339,-0.167660,-0.954550
2,4,-1,1.325,-0.455,-1.124,-0.198,15,1.70,0.823071,-1.240180,-0.254442,1.510044,-0.168500,-0.984871
2,4,-1,1.325,-0.455,-1.124,-0.198,16,1.80,0.826745,-1.331649,-0.269409,1.590402,-0.169397,-1.015192
2,4,-1,1.325,-0.455,-1.124,-0.198,18,2.10,0.804512,-1.605039,-0.314311,1.822685,-0.172444,-1.106156
2,4,-1,1.325,-0.455,-1.124,-0.198,19,2.20,0.786108,-1.694713,-0.329278,1.896956,-0.173582,-1.136477
2,4,-1,1.325,-0.455,-1.124,-0.198,20,2.50,0.698858,-1.954759,-0.374180,2.109382,-0.177388,-1.227441
3,0,0,0.511,-0.385,-0.334,-0.019,20,2.10,-1.585049,-1.375299,-0.078553,2.100000,-0.037406,0.714663
4,3,-1,0.426,-0.152,0.373,-0.013,1,0.20,-0.138225,0.128835,-0.006240,0.189060,-0.033004,-0.750253
4,3,-1,0.426,-0.152,0.373,-0.013,2,0.30,-0.205364,0.195315,-0.009360,0.283566,-0.033007,-0.760322
4,3,-1,0.426,-0.152,0.373,-0.013,3,0.40,-0.271150,0.263132,-0.012480,0.378043,-0.033011,-0.770392
4,3,-1,0.426,-0.152,0.373,-0.013,4,0.50,-0.335558,0.332261,-0.015599,0.472482,-0.033016,-0.780461
4,3,-1,0.426,-0.152,0.373,-0.013,5,0.60,-0.398560,0.402673,-0.018719,0.566874,-0.033022,-0.790531
4,3,-1,0.426,-0.152,0.373,-0.013,6,0.70,-0.460132,0.474339,-0.021839,0.661207,-0.033029,-0.800600
4,3,-1,0.426,-0.152,0.373,-0.013,7,0.80,-0.520247,0.547230,-0.024959,0.755474,-0.033038,-0.810670
4,3,-1,0.426,-0.152,0.373,-0.013,8,0.90,-0.578883,0.621317,-0.028079,0.849664,-0.033047,-0.820739
4,3,-1,0.426,-0.152,0.373,-0.013,9,1.00,-0.636015,0.696571,-0.031199,0.943769,-0.033058,-0.830809
4,3,-1,0.426,-0.152,0.373,-0.013,10,1.10,-0.691620,0.772959,-0.034319,1.037777,-0.033070,-0.840878
4,3,-1,0.426,-0.152,0.373,-0.013,11,1.20,-0.745676,0.850451,-0.037439,1.131681,-0.033082,-0.850948
4,3,-1,0.426,-0.152,0.373,-0.013,12,1.30,-0.798160,0.929017,-0.040559,1.225470,-0.033096,-0.861017
4,3,-1,0.426,-0.152,0.373,-0.013,13,1.40,-0.849051,1.008623,-0.043678,1.319135,-0.033111,-0.871087
4,3,-1,0.426,-0.152,0.373,-0.013,14,1.50,-0.898329,1.089238,-0.046798,1.412666,-0.033128,-0.881156
4,3,-1,0.426,-0.152,0.373,-0.013,15,1.60,-0.945973,1.170829,-0.049918,1.506054,-0.033145,-0.891226
4,3,-1,0.426,-0.152,0.373,-0.013,16,1.70,-0.991965,1.253363,-0.053038,1.599289,-0.033164,-0.901295
4,3,-1,0.426,-0.152,0.373,-0.013,17,1.80,-1.036285,1.336807,-0.056158,1.692363,-0.033183,-0.911365
4,3,-1,0.426,-0.152,0.373,-0.013,18,1.90,-1.078916,1.421126,-0.059278,1.785265,-0.033204,-0.921434
4,3,-1,0.426,-0.152,0.373,-0.013,19,2.00,-1.119841,1.506286,-0.062398,1.877987,-0.033226,-0.931504
4,3,-1,0.426,-0.152,0.373,-0.013,20,2.30,-1.232212,1.766468,-0.071757,2.154972,-0.033299,-0.961712
5,0,0,0.642,-0.559,0.218,-0.227,20,2.20,-1.917594,0.746398,-0.778283,2.200000,-0.353765,-0.371193
6,4,-1,1.061,0.502,-0.151,-0.779,1,0.20,0.094434,0.028858,-0.146780,0.176904,-0.829715,0.296575
6,4,-1,1.061,0.502,-0.151,-0.779,2,0.30,0.142186,0.041422,-0.220170,0.265344,-0.829752,0.283475
6,4,-1,1.061,0.502,-0.151,-0.779,3,0.40,0.190250,0.052730,-0.293559,0.353769,-0.829804,0.270376
6,4,-1,1.061,0.502,-0.151,-0.779,7,0.90,0.434103,0.090204,-0.660509,0.795521,-0.830284,0.204879
6,4,-1,1.061,0.502,-0.151,-0.779,8,1.00,0.483345,0.093849,-0.733898,0.883763,-0.830425,0.191779
6,4,-1,1.061,0.502,-0.151,-0.779,9,1.10,0.532666,0.096203,-0.807288,0.971958,-0.830580,0.178680
6,4,-1,1.061,0.502,-0.151,-0.779,10,1.20,0.582031,0.097263,-0.880678,1.060101,-0.830749,0.165580
6,4,-1,1.061,0.502,-0.151,-0.779,11,1.30,0.631407,0.097031,-0.954068,1.148188,-0.830934,0.152481
6,4,-1,1.061,0.502,-0.151,-0.779,12,1.40,0.680761,0.095505,-1.027458,1.236214,-0.831132,0.139381
6,4,-1,1.061,0.502,-0.151,-0.779,13,1.50,0.730057,0.092686,-1.100848,1.324175,-0.831346,0.126282
6,4,-1,1.061,0.502,-0.151,-0.779,14,1.60,0.779263,0.088577,-1.174237,1.412066,-0.831574,0.113182
6,4,-1,1.061,0.502,-0.151,-0.779,15,1.70,0.828344,0.083181,-1.247627,1.499882,-0.831817,0.100083
6,4,-1,1.061,0.502,-0.151,-0.779,20,2.40,1.165612,0.009776,-1.761356,2.112137,-0.833921,0.008387
7,3,1,0.290,-0.215,-0.124,0.053,1,0.20,-0.166959,-0.039371,0.036876,0.175457,0.210169,0.231580
7,3,1,0.290,-0.215,-0.124,0.053,2,0.30,-0.250059,-0.060608,0.055314,0.263178,0.210175,0.237790
7,3,1,0.290,-0.215,-0.124,0.053,6,0.80,-0.661252,-0.182182,0.147503,0.701571,0.210247,0.268841
7,3,1,0.290,-0.215,-0.124,0.053,7,0.90,-0.742540,-0.209548,0.165941,0.789185,0.210268,0.275052
7,3,1,0.290,-0.215,-0.124,0.053,8,1.00,-0.823482,-0.237921,0.184379,0.876770,0.210293,0.281262
7,3,1,0.290,-0.215,-0.124,0.053,9,1.10,-0.904066,-0.267298,0.202816,0.964322,0.210320,0.287472
7,3,1,0.290,-0.215,-0.124,0.053,10,1.20,-0.984278,-0.297673,0.221254,1.051839,0.210350,0.293683
7,3,1,0.290,-0.215,-0.124,0.053,11,1.30,-1.064107,-0.329042,0.239692,1.139317,0.210382,0.299893
7,3,1,0.290,-0.215,-0.124,0.053,12,1.40,-1.143540,-0.361400,0.258130,1.226753,0.210417,0.306103
7,3,1,0.290,-0.215,-0.124,0.053,13,1.50,-1.222565,-0.394742,0.276568,1.314144,0.210455,0.312313
7,3,1,0.290,-0.215,-0.124,0.053,14,1.60,-1.301170,-0.429063,0.295006,1.401487,0.210495,0.318524
7,3,1,0.290,-0.215,-0.124,0.053,18,2.10,-1.687469,-0.615162,0.387195,1.837361,0.210734,0.349575
7,3,1,0.290,-0.215,-0.124,0.053,19,2.20,-1.763300,-0.655240,0.405633,1.924345,0.210790,0.355785
7,3,1,0.290,-0.215,-0.124,0.053,20,2.50,-1.987726,-0.781082,0.460946,2.184860,0.210973,0.374416
8,0,0,0.728,-0.642,-0.072,0.337,20,2.10,-1.850116,-0.208131,0.971469,2.100000,0.462604,0.112025
9,3,1,0.291,-0.058,-0.178,-0.174,1,0.20,-0.064297,-0.111280,-0.119727,0.175647,-0.681636,1.046864
9,3,1,0.291,-0.058,-0.178,-0.174,2,0.30,-0.095663,-0.167365,-0.179591,0.263468,-0.681642,1.051534
9,3,1,0.291,-0.058,-0.178,-0.174,7,0.90,-0.272739,-0.509804,-0.538773,0.790293,-0.681738,1.079551
9,3,1,0.291,-0.058,-0.178,-0.174,8,1.00,-0.300375,-0.567818,-0.598636,0.878071,-0.681763,1.084220
9,3,1,0.291,-0.058,-0.178,-0.174,9,1.10,-0.327467,-0.626088,-0.658500,0.965838,-0.681791,1.088890
9,3,1,0.291,-0.058,-0.178,-0.174,10,1.20,-0.354014,-0.684609,-0.718363,1.053594,-0.681821,1.093559
9,3,1,0.291,-0.058,-0.178,-0.174,11,1.30,-0.380013,-0.743375,-0.778227,1.141338,-0.681855,1.098229
9,3,1,0.291,-0.058,-0.178,-0.174,12,1.40,-0.405463,-0.802381,-0.838091,1.229069,-0.681890,1.102898
9,3,1,0.291,-0.058,-0.178,-0.174,13,1.50,-0.430360,-0.861622,-0.897954,1.316786,-0.681929,1.107568
9,3,1,0.291,-0.058,-0.178,-0.174,14,1.60,-0.454703,-0.921093,-0.957818,1.404487,-0.681970,1.112237
9,3,1,0.291,-0.058,-0.178,-0.174,19,2.20,-0.589003,-1.282457,-1.316999,1.930313,-0.682272,1.140254
9,3,1,0.291,-0.058,-0.178,-0.174,20,2.40,-0.629245,-1.404514,-1.436727,2.105420,-0.682394,1.149593
10,0,0,0.144,0.126,0.070,0.002,20,2.10,1.836181,1.018803,0.021894,2.100000,0.010426,0.506558
11,2,-1,0.393,-0.102,0.359,-0.064,1,0.20,-0.116239,0.150177,-0.032785,0.192716,-0.170123,-0.912102
11,2,-1,0.393,-0.102,0.359,-0.064,2,0.30,-0.172238,0.226865,-0.049178,0.289054,-0.170135,-0.921429
11,2,-1,0.393,-0.102,0.359,-0.064,3,0.40,-0.226796,0.304584,-0.065571,0.385367,-0.170152,-0.930755
11,2,-1,0.393,-0.102,0.359,-0.064,4,0.50,-0.279896,0.383308,-0.081964,0.481648,-0.170173,-0.940081
11,2,-1,0.393,-0.102,0.359,-0.064,5,0.60,-0.331518,0.463008,-0.098356,0.577888,-0.170200,-0.949407
11,2,-1,0.393,-0.102,0.359,-0.064,6,0.70,-0.381644,0.543657,-0.114749,0.674079,-0.170231,-0.958733
11,2,-1,0.393,-0.102,0.359,-0.064,7,0.80,-0.430258,0.625227,-0.131142,0.770213,-0.170267,-0.968059
11,2,-1,0.393,-0.102,0.359,-0.064,8,0.90,-0.477341,0.707689,-0.147534,0.866283,-0.170308,-0.977386
11,2,-1,0.393,-0.102,0.359,-0.064,9,1.00,-0.522879,0.791016,-0.163927,0.962279,-0.170353,-0.986712
11,2,-1,0.393,-0.102,0.359,-0.064,10,1.10,-0.566854,0.875177,-0.180320,1.058193,-0.170404,-0.996038
11,2,-1,0.393,-0.102,0.359,-0.064,11,1.20,-0.609252,0.960144,-0.196713,1.154019,-0.170459,-1.005364
11,2,-1,0.393,-0.102,0.359,-0.064,12,1.30,-0.650058,1.045886,-0.213105,1.249747,-0.170519,-1.014690
11,2,-1,0.393,-0.102,0.359,-0.064,13,1.40,-0.689258,1.132375,-0.229498,1.345369,-0.170584,-1.024017
11,2,-1,0.393,-0.102,0.359,-0.064,14,1.50,-0.726837,1.219580,-0.245891,1.440878,-0.170653,-1.033343
11,2,-1,0.393,-0.102,0.359,-0.064,15,1.60,-0.762784,1.307471,-0.262284,1.536266,-0.170728,-1.042669
11,2,-1,0.393,-0.102,0.359,-0.064,16,1.70,-0.797085,1.396017,-0.278676,1.631523,-0.170807,-1.051995
11,2,-1,0.393,-0.102,0.359,-0.064,17,1.80,-0.829729,1.485187,-0.295069,1.726643,-0.170892,-1.061321
11,2,-1,0.393,-0.102,0.359,-0.064,18,1.90,-0.860704,1.574950,-0.311462,1.821617,-0.170981,-1.070648
11,2,-1,0.393,-0.102,0.359,-0.064,19,2.00,-0.889999,1.665276,-0.327854,1.916437,-0.171075,-1.079974
11,2,-1,0.393,-0.102,0.359,-0.064,20,2.20,-0.943510,1.847488,-0.360640,2.105584,-0.171278,-1.098626
12,3,1,0.521,-0.337,-0.109,-0.355,1,0.20,-0.136011,0.006826,-0.136401,0.192746,-0.707674,-0.050144
12,3,1,0.521,-0.337,-0.109,-0.355,2,0.30,-0.204086,0.008429,-0.204602,0.289109,-0.707697,-0.041276
12,3,1,0.521,-0.337,-0.109,-0.355,3,0.40,-0.272179,0.008824,-0.272802,0.385461,-0.707729,-0.032407
12,3,1,0.521,-0.337,-0.109,-0.355,4,0.50,-0.340268,0.008011,-0.341003,0.481798,-0.707771,-0.023539
12,3,1,0.521,-0.337,-0.109,-0.355,5,0.60,-0.408332,0.005991,-0.409204,0.578116,-0.707822,-0.014670
12,3,1,0.521,-0.337,-0.109,-0.355,6,0.70,-0.476350,0.002764,-0.477404,0.674412,-0.707882,-0.005801
12,3,1,0.521,-0.337,-0.109,-0.355,7,0.80,-0.544299,-0.001669,-0.545605,0.770681,-0.707952,0.003067
12,3,1,0.521,-0.337,-0.109,-0.355,8,0.90,-0.612159,-0.007307,-0.613805,0.866920,-0.708030,0.011936
12,3,1,0.521,-0.337,-0.109,-0.355,9,1.00,-0.679909,-0.014147,-0.682006,0.963124,-0.708118,0.020804
12,3,1,0.521,-0.337,-0.109,-0.355,10,1.10,-0.747526,-0.022188,-0.750207,1.059291,-0.708216,0.029673
12,3,1,0.521,-0.337,-0.109,-0.355,11,1.20,-0.814991,-0.031427,-0.818407,1.155417,-0.708322,0.038542
12,3,1,0.521,-0.337,-0.109,-0.355,12,1.30,-0.882280,-0.041860,-0.886608,1.251497,-0.708438,0.047410
12,3,1,0.521,-0.337,-0.109,-0.355,13,1.40,-0.949375,-0.053486,-0.954808,1.347528,-0.708563,0.056279
12,3,1,0.521,-0.337,-0.109,-0.355,14,1.50,-1.016252,-0.066300,-1.023009,1.443507,-0.708697,0.065147
12,3,1,0.521,-0.337,-0.109,-0.355,15,1.60,-1.082892,-0.080298,-1.091210,1.539429,-0.708841,0.074016
12,3,1,0.521,-0.337,-0.109,-0.355,16,1.70,-1.149273,-0.095476,-1.159410,1.635290,-0.708993,0.082885
12,3,1,0.521,-0.337,-0.109,-0.355,17,1.80,-1.215374,-0.111829,-1.227611,1.731088,-0.709155,0.091753
12,3,1,0.521,-0.337,-0.109,-0.355,18,1.90,-1.281175,-0.129351,-1.295811,1.826819,-0.709327,0.100622
12,3,1,0.521,-0.337,-0.109,-0.355,19,2.00,-1.346654,-0.148038,-1.364012,1.922478,-0.709507,0.109490
12,3,1,0.521,-0.337,-0.109,-0.355,20,2.20,-1.476568,-0.188881,-1.500413,2.113568,-0.709896,0.127228
13,0,0,0.180,-0.064,-0.155,-0.065,20,2.10,-0.748248,-1.810995,-0.755263,2.100000,-0.359649,1.178988
14,4,-1,0.536,0.011,-0.179,0.103,0,0.30,0.051031,-0.086268,0.057603,0.115605,0.498277,-1.036626
14,4,-1,0.536,0.011,-0.179,0.103,1,0.50,0.083754,-0.144529,0.096005,0.192667,0.498297,-1.045587
14,4,-1,0.536,0.011,-0.179,0.103,2,0.70,0.115429,-0.203367,0.134407,0.269717,0.498327,-1.054548
14,4,-1,0.536,0.011,-0.179,0.103,3,1.00,0.160951,-0.292664,0.192010,0.385260,0.498391,-1.067990
14,4,-1,0.536,0.011,-0.179,0.103,4,1.20,0.189958,-0.352862,0.230412,0.462261,0.498446,-1.076952
14,4,-1,0.536,0.011,-0.179,0.103,5,1.50,0.231435,-0.444109,0.288015,0.577709,0.498547,-1.090394
14,4,-1,0.536,0.011,-0.179,0.103,6,1.70,0.257717,-0.505545,0.326417,0.654632,0.498628,-1.099355
14,4,-1,0.536,0.011,-0.179,0.103,7,2.00,0.295065,-0.598559,0.384021,0.769940,0.498767,-1.112798
14,4,-1,0.536,0.011,-0.179,0.103,8,2.20,0.318568,-0.661111,0.422423,0.846755,0.498872,-1.121759
14,4,-1,0.536,0.011,-0.179,0.103,9,2.40,0.340947,-0.724074,0.460825,0.923519,0.498988,-1.130720
14,4,-1,0.536,0.011,-0.179,0.103,10,2.70,0.372391,-0.819245,0.518428,1.038559,0.499180,-1.144162
14,4,-1,0.536,0.011,-0.179,0.103,11,2.90,0.391927,-0.883148,0.556830,1.115175,0.499320,-1.153124
14,4,-1,0.536,0.011,-0.179,0.103,12,3.20,0.419076,-0.979632,0.614433,1.229972,0.499550,-1.166566
14,4,-1,0.536,0.011,-0.179,0.103,13,3.40,0.435730,-1.044346,0.652835,1.306412,0.499716,-1.175527
14,4,-1,0.536,0.011,-0.179,0.103,14,3.70,0.458530,-1.141949,0.710438,1.420922,0.499984,-1.188970
14,4,-1,0.536,0.011,-0.179,0.103,15,3.90,0.472268,-1.207344,0.748840,1.497156,0.500175,-1.197931
14,4,-1,0.536,0.011,-0.179,0.103,16,4.20,0.490674,-1.305870,0.806443,1.611338,0.500481,-1.211373
14,4,-1,0.536,0.011,-0.179,0.103,17,4.40,0.501470,-1.371815,0.844845,1.687338,0.500697,-1.220334
14,4,-1,0.536,0.011,-0.179,0.103,18,4.70,0.515443,-1.471067,0.902448,1.801148,0.501041,-1.233777
14,4,-1,0.536,0.011,-0.179,0.103,19,4.90,0.523274,-1.537429,0.940850,1.876886,0.501283,-1.242738
14,4,-1,0.536,0.011,-0.179,0.103,20,5.50,0.539616,-1.737206,1.056056,2.103408,0.502069,-1.269622
15,4,-1,0.497,0.016,-0.033,0.026,0,1.20,0.068359,-0.057560,0.062046,0.108793,0.570317,-0.699851
15,4,-1,0.497,0.016,-0.033,0.026,1,1.90,0.107639,-0.091834,0.098240,0.172252,0.570329,-0.706329
15,4,-1,0.497,0.016,-0.033,0.026,2,2.90,0.162976,-0.141672,0.149946,0.262899,0.570355,-0.715583
15,4,-1,0.497,0.016,-0.033,0.026,3,3.90,0.217381,-0.192526,0.201651,0.353530,0.570393,-0.724837
15,4,-1,0.497,0.016,-0.033,0.026,4,5.00,0.276128,-0.249617,0.258527,0.453201,0.570446,-0.735016
15,4,-1,0.497,0.016,-0.033,0.026,5,6.00,0.328515,-0.302546,0.310232,0.543784,0.570507,-0.744270
15,4,-1,0.497,0.016,-0.033,0.026,6,7.10,0.384999,-0.361877,0.367108,0.643388,0.570586,-0.754450
15,4,-1,0.497,0.016,-0.033,0.026,7,8.10,0.435291,-0.416802,0.418814,0.733899,0.570669,-0.763704
15,4,-1,0.497,0.016,-0.033,0.026,8,9.20,0.489427,-0.478283,0.475689,0.833411,0.570774,-0.773883
15,4,-1,0.497,0.016,-0.033,0.026,9,10.20,0.537546,-0.535121,0.527395,0.923827,0.570881,-0.783137
15,4,-1,0.497,0.016,-0.033,0.026,10,11.30,0.589252,-0.598659,0.584271,1.023222,0.571011,-0.793317
15,4,-1,0.497,0.016,-0.033,0.026,11,12.30,0.635127,-0.657324,0.635976,1.113520,0.571140,-0.802571
